,Gender,12percentage,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,Salary
2373,1,92.4,2,0,8,74.5,0,280000
2374,0,75.6,2,0,13,80.7,16,240000
2375,1,61.2,2,0,4,67.6,7,325000
2376,1,67.6,2,3,2,66.35,13,320000
2377,1,80.6,2,0,9,65.12,20,240000
2378,1,94.6,2,0,8,81.56,0,180000
2379,1,76.0,2,0,8,73.46,23,245000
2380,1,60.8,2,0,4,85.3,3,335000
2381,1,76.6,2,0,4,72.0,23,400000
2382,1,74.7,2,0,13,63.1,20,240000
2383,0,64.1,2,0,13,71.0,13,300000
2384,1,68.8,2,3,2,79.1,13,170000
2385,1,79.8,1,0,4,74.0,23,180000
2386,1,68.4,2,0,13,67.98,23,425000
2387,1,83.0,2,0,13,75.4,23,480000
2388,1,65.8,2,0,13,68.0,13,180000
2389,1,76.4,1,0,8,76.91,4,140000
2390,0,75.2,2,0,8,67.2,17,150000
2391,1,75.4,2,0,8,64.19,7,345000
2392,1,64.8,2,0,8,60.3,23,300000
2393,1,79.1,2,0,15,75.45,0,440000
2394,0,95.41,2,0,8,85.0,20,180000
2395,1,67.0,2,0,4,66.6,23,190000
2396,1,59.0,2,0,8,66.66,13,240000
2397,1,62.0,2,0,13,79.0,18,445000
2398,0,77.0,2,0,8,77.0,7,500000
2399,1,66.67,2,0,13,68.75,11,410000
2400,0,72.9,2,0,5,68.5,0,215000
2401,1,89.9,2,0,4,67.2,21,600000
2402,1,69.4,2,0,13,74.3,13,350000
2403,1,77.14,2,0,15,74.36,20,300000
2404,1,45.0,2,0,3,72.0,16,180000
2405,0,57.11,2,3,2,85.4,16,120000
2406,1,73.67,2,0,15,59.5,14,390000
2407,0,83.0,2,0,4,85.5,20,175000
2408,0,66.6,2,0,9,63.0,13,305000
2409,1,63.0,2,0,1,67.8,10,405000
2410,1,76.0,2,0,3,71.0,18,350000
2411,0,89.26,2,0,8,71.0,12,325000
2412,0,71.0,2,0,9,90.44,23,340000
2413,0,95.3,2,0,4,79.6,21,325000
2414,1,56.22,2,0,13,58.7,14,240000
2415,1,59.8,2,0,4,69.02,11,200000
2416,1,72.0,2,0,13,76.9,23,265000
2417,0,87.33,2,0,8,77.4,11,220000
2418,1,83.0,2,0,3,60.2,14,335000
2419,1,88.8,2,0,4,73.0,24,325000
2420,1,64.0,2,0,3,70.0,7,240000
2421,1,79.6,2,0,16,64.8,13,380000
2422,1,69.0,2,0,8,89.2,16,415000
2423,1,74.4,2,0,15,69.11,23,350000
2424,1,71.55,2,0,3,78.5,16,480000
2425,1,90.6,2,3,2,79.6,0,560000
2426,1,55.55,2,0,4,65.66,23,165000
2427,1,94.5,2,0,6,80.0,20,350000
2428,1,75.0,2,0,8,81.02,11,500000
2429,1,69.0,2,0,13,70.0,0,605000
2430,1,84.8,2,0,13,74.0,23,320000
2431,1,72.67,2,0,4,69.53,18,100000
2432,1,72.5,2,3,2,65.0,14,180000
2433,1,78.0,2,0,8,76.0,7,315000
2434,1,75.0,2,0,8,76.6,16,490000
2435,0,76.0,2,0,4,72.0,14,340000
2436,1,66.3,2,2,16,90.0,20,145000
2437,0,87.5,2,0,13,81.0,20,310000
2438,1,71.3,2,0,13,67.0,13,640000
2439,1,74.0,2,0,13,58.0,23,240000
2440,0,79.4,2,0,4,83.02,17,300000
2441,0,88.7,2,0,4,75.35,0,320000
2442,0,61.4,2,0,9,66.68,23,140000
2443,1,84.0,2,0,8,76.0,4,400000
2444,0,77.0,2,0,16,76.5,11,480000
2445,1,66.66,2,3,2,74.74,4,250000
2446,1,75.2,2,0,8,77.32,23,260000
2447,1,73.0,2,0,7,85.2,21,200000
2448,0,67.0,2,0,13,72.89,23,220000
2449,1,54.66,2,0,4,75.0,17,130000
2450,1,86.1,2,0,8,98.4,0,380000
2451,1,63.4,2,0,4,68.41,13,55000
2452,1,77.56,2,0,7,72.0,16,450000
2453,1,83.0,2,0,16,75.0,17,240000
2454,1,70.08,2,0,8,63.13,23,315000
2455,1,68.4,2,0,3,70.82,23,260000
2456,0,75.16,2,0,8,75.72,11,200000
2457,0,69.0,2,3,2,74.0,0,120000
2458,1,59.9,2,0,10,65.4,23,110000
2459,1,65.2,2,0,3,66.7,13,300000
2460,1,98.7,2,0,8,74.26,21,410000
2461,1,47.2,2,3,2,75.0,23,150000
2462,1,79.4,2,0,8,63.2,17,300000
2463,1,51.6,1,0,9,66.66,4,320000
2464,1,62.26,2,0,3,58.35,14,235000
2465,0,81.0,2,0,13,82.0,20,415000
2466,1,57.0,2,0,13,66.24,17,270000
2467,1,64.4,2,0,3,65.64,23,280000
2468,0,68.04,2,0,4,71.1,17,220000
2469,0,93.0,2,0,3,70.0,0,520000
2470,1,70.0,2,0,3,72.0,23,200000
2471,0,82.8,2,0,8,74.28,13,85000
2472,1,72.0,2,0,4,72.0,23,250000
2473,1,70.2,2,0,8,77.94,7,325000
2474,0,87.8,1,0,8,76.3,4,120000
2475,0,69.0,2,0,8,67.0,12,120000
2476,1,72.8,2,0,3,78.0,11,500000
2477,0,82.33,2,0,13,86.6,11,425000
2478,1,85.5,2,0,13,81.0,25,240000
2479,1,81.0,2,0,8,65.21,21,105000
2480,0,73.8,2,3,2,64.5,4,240000
2481,1,84.0,2,0,8,78.0,16,350000
2482,0,70.0,2,0,3,75.0,20,300000
2483,1,70.0,2,0,8,70.8,11,315000
2484,1,66.0,2,0,3,61.3,24,240000
2485,1,52.0,2,3,2,74.0,23,80000
2486,1,72.1,2,0,8,73.6,25,310000
2487,1,60.0,2,3,2,77.0,20,155000
2488,1,94.7,2,0,4,75.4,0,400000
2489,1,74.53,2,0,9,68.0,21,200000
2490,1,68.15,2,0,15,67.21,18,100000
2491,1,83.4,2,0,15,73.8,13,600000
2492,1,58.0,2,0,7,66.0,7,505000
2493,1,60.8,2,0,4,62.42,23,95000
2494,1,71.6,2,0,3,62.0,23,180000
2495,1,81.5,2,0,5,78.0,25,265000
2496,1,60.42,2,0,1,67.77,25,300000
2497,1,91.2,2,0,8,70.0,21,350000
2498,1,62.0,2,0,4,73.2,18,220000
2499,1,62.0,2,0,13,71.0,13,310000
2500,1,84.0,2,0,13,64.0,13,525000
2501,0,67.0,2,0,4,79.0,13,150000
2502,0,81.0,2,0,8,79.0,25,405000
2503,1,79.9,2,0,15,66.67,0,175000
2504,1,90.6,2,0,13,69.04,0,490000
2505,1,71.0,2,0,3,72.22,23,460000
2506,1,85.5,2,0,8,74.0,20,330000
2507,1,63.4,2,0,13,61.2,11,1100000
2508,0,93.5,2,0,9,77.8,0,190000
2509,0,69.4,2,0,13,72.0,24,325000
2510,1,69.16,2,0,8,67.81,21,300000
2511,1,72.8,1,0,9,65.89,4,325000
2512,1,85.8,2,0,9,67.0,4,180000
2513,1,60.4,2,0,5,72.0,25,120000
2514,1,68.0,2,0,8,69.0,10,275000
2515,1,63.33,2,2,16,71.0,11,40000
2516,1,76.6,2,0,15,73.6,23,410000
2517,1,70.0,2,0,8,70.0,11,100000
2518,1,85.0,2,0,4,72.3,20,350000
2519,1,62.6,2,3,2,74.95,23,50000
2520,1,95.0,2,0,8,80.0,0,485000
2521,1,78.0,1,0,8,62.0,11,240000
2522,1,72.0,2,0,4,70.0,20,300000
2523,1,90.2,2,0,8,69.3,0,330000
2524,1,61.0,2,0,13,72.0,25,100000
2525,0,53.0,2,0,3,65.0,16,275000
2526,1,82.83,2,0,3,68.5,11,545000
2527,1,78.0,2,0,4,80.0,24,120000
2528,1,86.6,2,0,9,78.4,20,175000
2529,1,66.0,2,0,8,77.7,25,120000
2530,1,74.4,2,0,16,84.0,11,200000
2531,1,68.0,2,0,4,59.0,23,180000
2532,1,85.2,2,0,3,88.3,11,395000
2533,1,82.4,1,0,16,81.9,13,600000
2534,1,80.7,2,0,8,72.5,23,400000
2535,1,82.2,2,0,4,72.0,23,340000
2536,1,73.0,2,0,8,64.0,23,200000
2537,1,71.0,2,0,3,67.0,23,180000
2538,1,62.0,2,0,8,69.0,23,145000
2539,1,79.6,2,0,8,68.0,6,205000
2540,0,88.5,2,0,3,85.9,20,410000
2541,1,70.4,2,0,8,73.0,13,150000
2542,0,71.0,2,0,8,87.0,16,160000
2543,1,94.16,2,0,15,87.2,20,495000
2544,1,61.3,2,0,8,69.0,0,250000
2545,1,55.8,2,0,9,54.0,11,600000
2546,1,81.0,2,0,8,60.38,11,360000
2547,1,83.6,2,0,8,82.9,25,225000
2548,1,78.8,1,0,4,67.27,12,450000
2549,0,77.0,2,0,4,77.6,20,150000
2550,0,69.8,2,0,13,67.84,23,150000
2551,1,63.0,2,0,9,54.0,23,205000
2552,1,53.85,2,0,13,66.88,18,180000
2553,1,80.5,1,0,8,69.1,24,300000
2554,1,89.0,2,0,13,75.4,21,560000
2555,1,85.4,2,0,8,93.6,11,655000
2556,1,61.7,2,0,4,70.4,18,190000
2557,1,73.4,2,0,3,72.4,23,215000
2558,1,92.0,2,0,8,78.0,23,500000
2559,1,74.0,2,0,4,65.6,23,95000
2560,0,96.6,2,0,8,80.14,0,325000
2561,0,82.0,2,0,9,80.7,20,50000
2562,0,75.0,2,0,5,65.0,23,560000
2563,1,80.83,2,0,8,63.0,20,230000
2564,0,62.5,2,3,2,84.3,11,415000
2565,0,93.0,2,0,8,77.3,21,100000
2566,1,71.25,2,0,5,76.0,25,215000
2567,1,69.32,2,0,4,71.0,13,180000
2568,1,79.0,2,0,8,70.02,17,375000
2569,1,72.4,2,0,3,73.3,25,380000
2570,1,76.4,1,0,8,69.0,4,180000
2571,1,55.0,2,3,2,60.0,4,95000
2572,0,86.0,2,0,3,81.0,18,120000
2573,1,70.0,1,0,9,62.0,2,325000
2574,1,68.7,2,0,7,67.0,16,240000
2575,1,61.0,2,0,13,67.6,17,110000
2576,1,79.83,2,0,13,72.16,23,390000
2577,1,88.6,2,0,9,74.2,10,450000
2578,1,63.0,1,3,2,85.2,10,700000
2579,1,82.0,2,3,2,77.0,21,360000
2580,1,81.0,2,0,8,73.8,25,330000
2581,1,71.17,1,0,15,60.7,14,210000
2582,1,69.0,1,3,2,64.2,21,300000
2583,1,80.4,1,0,10,80.7,17,435000
2584,1,68.8,2,0,13,79.0,13,315000
2585,0,82.0,2,0,10,61.0,0,50000
2586,1,63.6,2,0,3,61.65,23,180000
2587,0,74.0,2,0,8,75.0,0,305000
2588,1,95.0,2,0,15,77.37,0,550000
2589,1,71.2,2,0,8,67.46,23,300000
2590,1,72.48,2,0,13,54.75,14,220000
2591,1,72.0,2,0,13,71.9,17,325000
2592,0,91.0,2,0,4,73.0,0,320000
2593,1,62.0,2,0,13,73.0,16,345000
2594,0,93.0,2,0,3,83.7,21,115000
2595,1,88.9,2,0,4,74.86,21,180000
2596,1,70.16,2,0,4,85.8,16,360000
2597,1,55.0,2,3,2,87.0,16,310000
2598,1,60.4,2,0,3,67.1,23,435000
2599,1,76.6,1,0,13,75.0,23,325000
2600,1,69.4,2,0,4,71.8,11,320000
2601,0,57.6,2,0,6,68.2,13,205000
2602,1,74.8,2,0,8,75.9,25,325000
2603,0,89.67,2,0,3,78.24,11,600000
2604,0,92.9,2,0,15,71.9,21,345000
2605,1,66.83,2,0,4,70.35,11,325000
2606,1,91.9,2,0,15,63.0,0,255000
2607,1,56.8,1,3,2,79.29,4,100000
2608,1,60.44,2,0,4,72.0,16,185000
2609,1,65.0,2,3,2,66.39,17,300000
2610,1,58.4,2,0,13,55.0,17,190000
2611,1,56.0,2,0,5,72.0,16,120000
2612,1,75.0,2,0,5,69.0,11,200000
2613,0,78.0,2,0,13,75.0,23,180000
2614,0,86.33,2,0,3,73.46,20,170000
2615,1,71.0,2,0,3,70.0,23,370000
2616,1,65.83,2,0,15,79.4,11,155000
2617,0,69.88,2,0,4,70.42,11,200000
2618,1,68.4,1,0,3,67.95,14,550000
2619,0,65.6,2,0,13,54.68,14,195000
2620,1,91.33,2,0,4,84.0,20,400000
2621,1,66.5,2,0,4,70.52,21,200000
2622,1,97.2,2,0,8,75.0,21,530000
2623,1,85.5,2,0,4,75.04,11,325000
2624,0,71.0,2,0,8,70.08,23,150000
2625,1,65.0,2,0,5,80.3,11,375000
2626,1,72.0,2,0,8,64.06,23,225000
2627,1,63.6,2,0,8,68.2,23,120000
2628,1,66.0,2,0,4,64.25,11,240000
2629,1,70.4,2,0,1,75.0,8,375000
2630,1,82.7,1,0,16,75.39,4,180000
2631,1,74.6,2,0,13,78.6,25,520000
2632,0,69.0,2,0,8,76.11,24,365000
2633,1,64.0,2,0,13,62.0,23,130000
2634,1,75.0,2,0,4,68.62,23,240000
2635,1,64.4,2,3,2,68.0,19,520000
2636,1,58.0,2,0,16,69.94,6,120000
2637,1,87.16,2,0,15,79.0,20,110000
2638,1,92.5,2,0,8,75.64,23,450000
2639,1,75.6,2,0,7,94.7,11,325000
2640,1,75.0,2,0,4,70.0,23,420000
2641,1,70.0,2,0,13,64.0,23,95000
2642,1,62.8,2,0,9,64.7,23,360000
2643,1,80.3,1,0,15,76.0,0,320000
2644,0,83.0,2,3,2,86.7,20,300000
2645,1,89.0,2,0,4,66.2,12,325000
2646,1,76.0,2,0,13,71.32,23,240000
2647,0,83.0,2,0,3,80.67,7,420000
2648,0,69.8,2,0,4,68.57,11,115000
2649,1,68.67,2,0,15,56.36,14,180000
2650,1,89.0,2,0,8,69.2,21,400000
2651,1,83.6,2,0,5,76.4,1,360000
2652,0,71.0,2,0,9,73.4,20,300000
2653,1,75.0,2,0,4,74.0,13,390000
2654,1,87.0,2,0,16,60.0,21,145000
2655,1,71.4,2,0,13,67.0,4,320000
2656,1,80.0,2,0,3,78.0,7,480000
2657,1,89.8,2,0,4,62.0,17,330000
2658,1,77.4,2,0,4,72.0,24,325000
2659,0,78.5,2,0,13,62.13,14,630000
2660,1,80.2,2,3,2,78.5,0,120000
2661,1,68.2,2,0,8,70.0,7,205000
2662,0,79.8,2,0,3,86.76,16,450000
2663,1,71.3,2,0,16,72.6,11,350000
2664,1,71.6,2,0,4,68.75,0,320000
2665,1,74.5,2,0,3,74.3,20,120000
2666,1,83.6,2,0,13,84.8,25,290000
2667,0,73.83,2,3,2,88.0,20,315000
2668,1,66.0,2,0,3,67.0,23,135000
2669,1,64.0,2,3,2,72.0,11,330000
2670,1,53.0,2,0,3,74.5,25,360000
2671,1,69.04,2,3,2,76.67,23,315000
2672,1,68.0,2,3,2,70.0,20,105000
2673,1,70.0,2,0,3,72.0,13,200000
2674,1,76.0,2,0,3,65.0,23,250000
2675,0,71.83,2,0,11,61.32,14,410000
2676,1,61.0,2,3,2,64.0,23,340000
2677,1,73.2,2,0,13,75.0,23,325000
2678,1,74.4,2,0,4,61.2,21,315000
2679,1,71.01,2,0,15,69.0,7,255000
2680,1,71.0,2,0,13,68.8,23,180000
2681,1,53.0,2,0,4,73.5,17,360000
2682,0,90.0,2,0,8,79.0,21,250000
2683,1,90.1,2,0,4,67.7,11,250000
2684,1,63.0,2,0,8,72.58,11,300000
2685,0,78.0,2,0,8,65.0,23,170000
2686,1,67.0,2,0,8,61.72,23,120000
2687,1,73.11,2,0,8,71.81,13,405000
2688,1,88.0,2,0,7,75.2,14,400000
2689,1,61.2,2,0,4,68.9,23,280000
2690,1,63.8,2,3,2,72.0,21,240000
2691,1,95.7,2,0,4,72.0,0,300000
2692,1,85.4,2,0,13,63.79,0,345000
2693,0,84.3,2,0,8,72.6,20,300000
2694,0,71.0,2,0,8,73.5,23,200000
2695,0,76.44,2,0,13,70.0,13,305000
2696,0,83.2,2,0,13,83.54,23,180000
2697,0,84.17,2,0,8,69.98,0,330000
2698,0,86.0,2,0,8,79.95,11,325000
2699,1,62.0,2,0,15,63.82,23,60000
2700,1,72.0,2,2,13,72.7,23,445000
2701,1,72.0,2,0,3,66.0,11,300000
2702,1,81.66,2,0,16,73.56,11,400000
2703,1,63.0,2,3,2,55.0,24,125000
2704,1,69.0,2,0,4,67.1,11,400000
2705,1,88.1,2,0,4,65.61,21,330000
2706,1,70.4,2,0,16,58.13,11,260000
2707,0,73.0,2,0,8,75.16,23,240000
2708,1,83.6,2,0,4,66.23,21,145000
2709,0,72.6,2,0,3,74.7,18,450000
2710,1,73.0,2,0,13,69.2,20,120000
2711,0,68.8,2,0,8,74.0,8,180000
2712,1,75.2,2,0,8,80.9,16,250000
2713,1,82.4,2,0,9,71.16,11,335000
2714,0,79.2,1,0,0,69.54,17,315000
2715,1,87.0,1,0,9,74.62,4,420000
2716,1,70.0,2,0,3,60.0,24,600000
2717,0,76.0,2,0,13,77.34,23,275000
2718,1,62.0,2,0,3,71.0,16,80000
2719,1,86.0,2,0,8,73.0,23,360000
2720,1,80.0,2,0,8,75.22,23,325000
2721,0,68.0,2,0,4,70.86,23,215000
2722,1,60.2,2,0,12,65.2,11,445000
2723,0,64.4,2,0,13,71.02,7,95000
2724,1,78.16,2,0,7,58.26,14,445000
2725,1,82.0,2,0,3,72.0,11,430000
2726,1,64.1,2,0,3,76.2,20,105000
2727,1,75.85,2,0,4,81.0,25,340000
2728,1,76.0,2,0,15,72.63,17,210000
2729,0,68.0,2,0,8,61.0,11,200000
2730,1,77.0,2,0,8,75.0,24,335000
2731,1,86.31,2,0,15,72.1,14,325000
2732,1,53.44,2,3,2,79.6,11,310000
2733,1,64.0,2,0,4,67.0,23,240000
2734,0,71.17,2,0,13,61.0,14,180000
2735,1,71.66,2,0,8,65.0,23,180000
2736,1,64.0,2,0,3,78.0,16,110000
2737,1,67.0,2,3,2,65.0,23,95000
2738,1,61.0,2,0,13,72.0,7,325000
2739,1,50.8,2,3,2,80.03,25,120000
2740,1,63.2,2,0,4,61.18,23,505000
2741,1,75.0,2,0,15,67.77,17,180000
2742,1,68.16,2,0,13,66.26,23,100000
2743,1,74.2,2,0,15,76.2,23,1000000
2744,0,82.0,1,0,16,72.0,11,450000
2745,1,61.6,2,3,2,73.3,23,145000
2746,1,47.2,1,1,16,81.2,6,460000
2747,0,61.0,2,0,4,70.0,11,250000
2748,1,82.2,2,0,8,77.75,18,200000
2749,0,74.14,2,0,3,63.23,14,370000
2750,0,64.33,2,3,2,75.65,23,200000
2751,0,81.2,2,0,8,73.8,23,325000
2752,1,60.0,2,0,13,65.0,18,160000
2753,1,67.0,2,0,15,65.05,7,150000
2754,1,66.6,2,0,8,67.0,23,210000
2755,1,66.0,2,0,3,80.07,11,450000
2756,1,60.01,2,0,8,60.0,23,145000
2757,0,81.0,2,0,14,74.88,4,300000
2758,1,83.16,1,0,5,71.44,24,700000
2759,0,58.0,2,3,2,74.0,23,230000
2760,1,83.0,2,0,8,58.0,21,280000
2761,0,69.6,2,0,4,69.0,7,180000
2762,1,55.33,2,3,2,57.92,14,85000
2763,1,67.0,2,0,4,70.84,23,700000
2764,1,61.0,2,0,13,75.0,24,140000
2765,1,63.0,2,0,3,69.11,11,550000
2766,0,88.8,2,0,3,79.22,23,365000
2767,0,87.0,2,3,2,70.44,21,300000
2768,1,61.2,2,0,4,67.08,23,170000
2769,0,85.23,2,0,3,77.8,18,435000
2770,0,75.5,2,0,16,65.0,14,350000
2771,1,61.16,2,0,4,61.48,11,120000
2772,0,64.57,2,0,9,60.0,14,200000
2773,1,78.0,2,0,8,60.0,23,500000
2774,1,81.75,2,0,3,70.0,20,125000
2775,1,59.2,2,0,4,74.28,23,315000
2776,1,82.8,2,0,5,70.0,23,335000
2777,1,96.2,2,0,8,74.26,0,430000
2778,1,60.2,2,0,8,69.38,18,280000
2779,1,62.0,2,3,2,75.0,13,250000
2780,1,88.4,2,0,8,75.2,21,170000
2781,1,60.8,2,0,13,71.02,3,550000
2782,0,79.0,2,0,8,86.0,20,150000
2783,1,45.5,2,3,2,67.0,11,430000
2784,1,65.0,2,0,8,61.8,23,195000
2785,1,64.0,2,0,8,72.14,23,190000
2786,1,78.2,2,0,8,62.24,7,250000
2787,1,69.6,2,0,8,72.52,23,200000
2788,1,72.0,2,0,8,64.45,24,130000
2789,1,82.75,2,0,8,67.2,20,430000
2790,1,80.8,2,0,15,62.67,0,200000
2791,0,69.0,2,0,3,72.0,7,225000
2792,1,95.4,2,0,15,69.0,5,450000
2793,1,74.83,2,0,8,66.08,11,310000
2794,1,90.2,2,0,9,74.82,21,360000
2795,1,85.0,2,0,8,68.0,21,155000
2796,1,85.0,2,0,8,74.53,23,340000
2797,0,74.4,2,0,8,70.0,23,215000
2798,0,62.9,2,0,13,70.0,18,100000
2799,1,93.5,2,0,16,84.0,10,310000
2800,0,95.4,2,0,9,74.7,0,480000
2801,1,56.0,2,0,13,70.0,13,180000
2802,0,48.8,2,0,4,72.5,11,450000
2803,0,91.4,2,0,8,81.1,21,205000
2804,1,70.4,2,0,8,62.0,23,120000
2805,0,96.8,2,0,9,82.0,0,280000
2806,1,69.0,2,0,4,68.0,23,200000
2807,1,52.5,2,3,2,73.0,11,105000
2808,1,84.0,2,0,3,73.66,13,350000
2809,1,86.0,1,0,13,72.29,13,450000
2810,1,69.2,2,0,13,70.0,7,470000
2811,1,86.0,1,2,3,90.24,7,440000
2812,0,78.4,2,0,0,80.0,23,355000
2813,1,92.3,2,0,13,69.12,0,420000
2814,0,88.2,2,0,8,90.0,0,300000
2815,1,71.0,2,0,4,72.46,4,300000
2816,1,59.77,2,3,2,64.0,4,105000
2817,1,52.0,2,3,2,60.0,23,100000
2818,1,85.4,2,0,4,79.39,21,35000
2819,1,70.4,2,0,4,69.3,13,380000
2820,1,59.38,2,0,3,64.4,18,250000
2821,1,74.0,1,0,13,61.0,7,250000
2822,1,73.0,2,0,8,71.19,17,110000
2823,0,88.0,1,0,3,71.4,7,500000
2824,1,68.4,2,0,8,73.2,23,100000
2825,0,91.8,2,0,3,69.1,21,460000
2826,0,81.0,2,0,8,74.0,23,385000
2827,1,91.3,2,0,0,80.0,0,400000
2828,1,80.0,2,0,3,77.0,23,600000
2829,1,56.0,2,0,8,67.35,11,200000
2830,1,87.0,2,0,13,74.86,23,325000
2831,1,77.23,2,0,13,73.5,18,180000
2832,1,67.57,2,0,15,72.31,25,100000
2833,1,66.62,2,0,3,62.56,18,480000
2834,1,57.0,2,0,3,60.34,24,120000
2835,0,66.3,2,0,4,76.3,25,300000
2836,0,85.0,2,0,3,75.0,7,405000
2837,0,66.6,2,0,13,74.3,13,105000
2838,1,52.2,2,3,2,72.2,17,110000
2839,1,90.4,2,0,13,79.7,16,405000
2840,1,68.0,2,0,7,65.26,24,240000
2841,1,74.4,1,0,4,63.0,23,325000
2842,0,72.6,2,0,8,82.35,17,280000
2843,1,65.0,2,0,13,65.0,4,180000
2844,1,57.33,2,3,2,84.77,14,120000
2845,1,57.1,2,3,2,73.0,20,180000
2846,1,62.8,1,0,3,64.14,23,310000
2847,1,66.15,2,0,8,77.0,23,330000
2848,0,89.0,2,0,3,77.24,21,430000
2849,1,58.0,2,0,3,73.86,23,285000
2850,1,56.0,2,0,3,52.0,14,90000
2851,1,72.0,2,0,15,71.3,23,210000
2852,1,66.0,2,0,7,71.2,3,325000
2853,1,89.0,2,0,15,78.0,20,200000
2854,1,95.9,2,0,8,74.69,0,555000
2855,1,84.0,2,0,4,80.0,20,350000
2856,1,79.6,1,0,4,75.3,4,310000
2857,1,64.0,2,0,8,70.0,23,140000
2858,1,81.17,2,0,7,68.05,14,300000
2859,0,68.5,2,0,4,74.0,13,400000
2860,1,66.5,2,0,9,66.7,20,205000
2861,1,70.0,2,0,3,78.39,17,535000
2862,1,93.0,2,0,8,79.16,21,100000
2863,1,78.4,2,0,4,79.56,17,275000
2864,1,53.0,2,3,2,71.0,25,300000
2865,1,80.0,2,0,4,84.0,8,570000
2866,1,74.6,2,0,8,77.72,3,320000
2867,1,72.0,2,0,13,64.0,7,120000
2868,1,73.17,2,0,13,68.9,23,180000
2869,0,78.0,2,0,13,66.0,0,215000
2870,1,61.0,2,2,4,63.0,17,460000
2871,1,72.0,2,0,15,77.35,20,325000
2872,1,70.2,2,3,2,75.0,0,320000
2873,1,85.4,2,0,8,63.9,17,80000
2874,1,84.6,2,0,4,80.8,4,515000
2875,1,72.4,2,0,3,69.85,23,280000
2876,1,63.4,2,0,13,76.4,17,185000
2877,1,53.8,2,0,3,67.72,23,400000
2878,1,75.6,2,2,4,71.0,11,180000
2879,1,61.0,2,0,12,60.0,11,100000
2880,1,80.6,1,0,8,74.2,4,320000
2881,0,88.4,2,0,3,73.14,18,95000
2882,0,69.58,2,3,2,79.0,20,350000
2883,1,52.0,2,3,2,61.0,16,100000
2884,1,51.3,2,0,13,72.0,13,110000
2885,1,63.0,2,0,13,53.01,14,85000
2886,0,69.12,1,0,14,62.0,17,200000
2887,1,72.8,2,0,16,68.3,16,180000
2888,1,95.0,2,0,8,72.0,0,530000
2889,1,91.2,1,0,8,77.0,13,395000
2890,1,63.16,2,0,8,76.0,11,415000
2891,1,76.0,2,0,15,65.0,23,315000
2892,1,94.2,2,0,15,79.9,0,225000
2893,1,60.1,2,0,3,63.1,23,180000
2894,1,66.6,2,3,2,71.0,23,120000
2895,0,62.0,2,0,8,58.43,11,325000
2896,1,71.0,2,0,3,62.71,21,215000
2897,1,63.0,2,0,3,88.2,20,305000
2898,1,77.4,2,0,4,70.02,21,165000
2899,0,65.5,2,0,4,61.0,14,100000
2900,1,91.5,1,0,8,75.2,25,300000
2901,1,65.0,2,0,7,71.0,23,350000
2902,1,85.0,2,0,3,67.0,24,490000
2903,0,74.6,2,0,4,68.88,13,315000
2904,1,76.77,2,0,4,66.0,18,200000
2905,0,53.0,2,0,4,67.0,16,70000
2906,1,72.8,2,0,4,75.8,23,210000
2907,1,68.67,2,0,13,66.4,14,350000
2908,1,73.4,2,0,3,76.99,6,715000
2909,1,79.2,2,0,8,68.4,7,250000
2910,0,81.6,2,0,13,71.88,23,70000
2911,0,96.0,2,0,8,82.9,21,325000
2912,0,74.0,2,0,8,64.4,23,300000
2913,1,76.0,2,0,8,82.0,7,820000
2914,1,85.8,1,0,8,79.8,4,335000
2915,0,77.5,2,0,13,69.32,14,380000
2916,1,62.3,2,0,8,64.5,23,350000
2917,1,69.6,2,0,9,75.4,20,335000
2918,1,81.4,2,0,15,60.0,17,320000
2919,0,88.2,2,0,13,77.9,18,305000
2920,0,69.0,1,0,8,72.0,23,310000
2921,1,84.0,2,0,8,84.0,20,185000
2922,0,69.33,2,0,3,67.13,11,180000
2923,1,88.0,2,0,8,65.0,21,165000
2924,1,62.23,2,0,4,64.4,23,180000
2925,1,70.0,2,3,2,76.0,23,120000
2926,1,58.4,2,0,9,57.0,23,110000
2927,1,51.23,2,0,8,60.23,11,225000
2928,1,95.08,2,0,8,89.0,20,200000
2929,0,64.0,2,0,13,59.0,12,90000
2930,1,79.0,2,0,4,78.0,25,340000
2931,1,88.75,2,0,4,87.8,25,335000
2932,1,66.86,2,0,13,82.2,25,500000
2933,1,63.0,2,0,13,65.0,7,360000
2934,1,81.5,2,0,8,71.8,13,180000
2935,0,78.8,2,0,13,70.3,23,300000
2936,1,74.67,2,0,3,72.04,14,505000
2937,1,66.6,2,0,3,75.34,23,510000
2938,1,81.5,2,0,16,80.0,17,280000
2939,1,56.9,2,0,4,60.01,18,285000
2940,1,70.0,2,0,3,70.37,18,400000
2941,1,80.0,2,0,7,50.0,14,100000
2942,1,91.4,1,0,5,94.6,17,500000
2943,0,65.0,2,0,3,76.0,23,370000
2944,1,68.0,2,0,13,72.18,23,420000
2945,1,89.8,2,0,4,86.0,25,325000
2946,1,57.8,2,0,8,63.0,7,200000
2947,1,63.0,2,0,8,67.69,7,140000
2948,1,65.0,2,0,3,83.0,25,60000
2949,1,77.0,2,3,2,75.6,14,300000
2950,1,67.9,2,3,2,80.0,21,210000
2951,0,69.16,2,0,12,76.61,11,240000
2952,1,76.0,2,0,4,72.0,24,300000
2953,1,81.4,2,0,13,70.0,23,400000
